SUB,WORD_ORDER,ITEM,ORDER_TOP,SIZE_A_TOP,SIZE_B_TOP,ORDER_CENTER,SIZE_A_CENTER,SIZE_B_CENTER,ORDER_BOTTOM,SIZE_A_BOTTOM,SIZE_B_BOTTOM,CHOICE
1516199862,2,8,2,60,120,2,120,120,1,120,60,BOTTOM
1516199862,1,24,1,120,120,2,60,120,2,120,60,CENTER
1516199862,2,15,2,120,120,2,60,120,1,60,120,CENTER
1516199862,1,27,1,120,120,1,60,120,1,120,60,CENTER
1516199862,2,30,2,120,60,1,60,120,1,120,60,CENTER
1516199862,2,33,1,60,120,2,120,60,2,60,120,BOTTOM
1516199862,2,13,2,60,120,1,60,120,1,120,120,BOTTOM
1516199862,1,17,1,120,120,2,60,120,1,60,120,BOTTOM
1516199862,2,20,2,120,120,1,120,60,2,60,120,TOP
1516199862,1,12,2,120,120,2,120,60,1,120,120,BOTTOM
1516199862,1,14,1,120,120,1,120,60,2,120,60,TOP
1516199862,2,5,1,60,120,1,120,60,1,120,120,BOTTOM
1516199862,0,16,1,120,120,1,120,60,2,120,120,CENTER
1516199862,1,29,1,60,120,1,120,120,2,60,120,TOP
1516199862,2,23,2,120,60,2,120,120,1,120,60,CENTER
1516199862,2,25,1,120,120,2,120,120,2,120,60,CENTER
1516199862,0,6,2,120,60,2,60,120,1,120,60,TOP
1516199862,1,2,2,120,120,1,120,120,2,120,60,CENTER
1516199862,1,34,2,120,120,1,120,120,2,120,60,BOTTOM
1516199862,1,9,2,60,120,2,120,120,1,60,120,CENTER
1516199862,0,31,1,60,120,2,120,60,2,120,120,BOTTOM
1516199862,2,28,1,120,60,2,120,60,1,120,120,BOTTOM
1516199862,0,11,1,60,120,2,60,120,2,120,120,CENTER
1516199862,1,32,1,120,60,2,120,120,2,120,60,TOP
1516199862,2,10,2,120,60,1,120,120,1,60,120,TOP
1516199862,1,19,1,120,60,2,120,120,1,120,120,TOP
1516199862,0,21,2,120,60,1,120,120,1,120,60,CENTER
1516199862,0,1,2,120,120,2,120,60,1,60,120,CENTER
1516199862,0,26,1,60,120,2,120,60,2,120,120,TOP
1516199862,1,4,2,120,60,1,120,60,1,60,120,TOP
1516199862,1,7,2,60,120,1,120,60,1,120,120,BOTTOM
1516199862,1,22,1,120,60,2,120,120,1,120,120,BOTTOM
1516199862,0,36,1,120,120,2,120,60,2,60,120,TOP
1516199862,2,35,2,60,120,1,120,120,2,120,120,BOTTOM
1516200748,1,26,2,120,60,1,60,120,1,120,120,BOTTOM
1516200748,0,8,1,60,120,1,120,60,2,120,120,BOTTOM
1516200748,1,1,1,120,120,1,60,120,2,120,60,TOP
1516200748,2,25,1,120,60,1,120,120,2,60,120,CENTER
1516200748,1,16,2,120,60,2,60,120,1,60,120,TOP
1516200748,0,33,1,60,120,2,120,120,1,120,60,CENTER
1516200748,1,14,1,60,120,2,60,120,1,120,60,BOTTOM
1516200748,1,29,2,120,60,1,60,120,2,120,120,CENTER
1516200748,2,5,2,120,120,2,60,120,2,120,60,TOP
1516200748,2,7,2,60,120,1,120,60,2,120,120,TOP
1516200748,2,27,1,60,120,2,120,60,2,120,120,TOP
1516200748,2,12,2,120,60,1,120,120,1,60,120,TOP
1516200748,1,4,1,60,120,1,120,120,1,120,60,TOP
1516200748,0,18,1,120,120,1,120,60,1,60,120,CENTER
1516200748,2,35,1,120,60,2,120,120,1,60,120,TOP
1516200748,1,24,2,60,120,2,120,120,2,120,60,TOP
1516200748,1,36,1,120,120,2,120,120,1,60,120,BOTTOM
1516200748,1,19,2,60,120,2,120,60,1,60,120,CENTER
1516200748,2,2,1,120,60,1,60,120,2,120,120,BOTTOM
1516200748,1,6,2,120,120,1,120,120,2,120,60,BOTTOM
1516200748,0,3,1,60,120,2,60,120,1,120,60,BOTTOM
1516200748,2,30,1,60,120,2,120,60,2,60,120,BOTTOM
1516200748,1,11,2,60,120,1,120,60,2,120,60,TOP
1516200748,2,20,1,120,120,2,120,60,1,120,60,TOP
1516200748,0,28,1,60,120,2,60,120,1,120,120,BOTTOM
1516200748,1,34,2,120,60,2,120,120,1,120,120,TOP
1516200748,2,10,2,60,120,1,60,120,2,120,60,BOTTOM
1516200748,2,17,1,120,60,1,60,120,1,120,120,CENTER
1516200748,1,31,1,120,60,2,120,60,1,60,120,BOTTOM
1516200748,0,13,1,120,60,2,60,120,1,60,120,TOP
1516200748,0,23,2,120,120,1,120,120,1,120,60,TOP
1516200748,2,15,2,120,120,2,60,120,2,120,60,CENTER
1516200748,1,21,1,120,60,2,120,60,2,60,120,BOTTOM
1516200748,2,22,1,60,120,2,120,60,1,120,120,BOTTOM
1516200748,2,32,1,60,120,1,120,120,2,60,120,BOTTOM
1516200748,1,9,2,60,120,1,120,60,2,120,120,CENTER
1516202508,1,14,2,120,120,1,120,60,2,60,120,CENTER
1516202508,2,30,1,60,120,2,120,60,2,60,120,BOTTOM
1516202508,2,35,1,60,120,2,60,120,2,120,60,CENTER
1516202508,1,31,1,120,60,2,60,120,1,60,120,TOP
1516202508,1,36,2,120,60,1,120,120,2,120,120,CENTER
1516202508,2,2,1,120,60,2,120,120,2,120,60,CENTER
1516202508,0,33,2,120,120,1,60,120,1,120,60,TOP
1516202508,2,10,1,120,60,2,120,60,1,120,120,CENTER
1516202508,1,21,1,120,120,2,60,120,1,120,60,TOP
1516202508,1,34,1,120,120,2,120,60,1,60,120,TOP
1516202508,2,20,1,120,60,2,60,120,2,120,120,BOTTOM
1516202508,1,11,2,60,120,1,120,120,2,120,120,CENTER
1516202508,0,23,2,120,120,1,120,60,2,60,120,TOP
1516202508,0,18,1,120,120,2,120,120,1,120,60,TOP
1516202508,0,8,1,60,120,2,60,120,1,120,60,BOTTOM
1516202508,1,29,1,120,60,2,120,120,1,60,120,TOP
1516202508,2,22,2,120,120,1,60,120,2,60,120,TOP
1516202508,1,24,2,120,60,2,60,120,1,120,60,BOTTOM
1516202508,1,9,1,60,120,1,120,120,2,120,120,CENTER
1516202508,0,13,2,120,60,1,60,120,1,120,120,BOTTOM
1516202508,1,16,1,120,60,2,120,120,2,60,120,TOP
1516202508,2,12,2,120,120,1,120,60,1,60,120,TOP
1516202508,0,28,1,60,120,2,120,120,1,120,60,CENTER
1516202508,1,1,1,120,120,1,120,60,2,120,60,TOP
1516202508,2,5,1,60,120,2,60,120,2,120,60,CENTER
1516202508,1,4,2,120,60,1,120,120,1,60,120,CENTER
1516202508,2,7,2,120,120,1,120,120,2,120,60,TOP
1516202508,0,3,1,60,120,1,120,60,2,120,120,BOTTOM
1516202508,1,26,1,60,120,2,60,120,2,120,60,TOP
1516202508,2,15,1,60,120,2,120,60,2,120,120,BOTTOM
1516202508,2,32,1,60,120,2,60,120,1,120,60,CENTER
1516202508,2,27,2,120,60,1,60,120,1,120,120,TOP
1516202508,1,6,1,120,60,2,120,120,1,60,120,TOP
1516202508,1,19,1,120,120,2,120,120,2,60,120,TOP
1516202508,2,25,2,120,120,2,60,120,1,60,120,TOP
1516202508,2,17,2,120,120,1,120,60,2,60,120,TOP
1516202518,1,20,1,60,120,2,60,120,2,120,60,TOP
1516202518,2,1,2,120,60,2,60,120,1,120,120,CENTER
1516202518,1,10,2,120,60,1,120,120,1,120,60,CENTER
1516202518,0,12,1,60,120,2,120,60,1,120,120,BOTTOM
1516202518,1,13,1,120,120,1,120,60,2,120,60,TOP
1516202518,0,7,1,60,120,1,120,120,2,120,60,CENTER
1516202518,1,15,1,120,120,2,120,60,2,60,120,TOP
1516202518,1,5,2,120,60,1,60,120,1,120,120,BOTTOM
1516202518,1,25,1,120,120,2,120,60,2,120,120,TOP
1516202518,1,23,1,120,120,2,120,120,1,120,60,TOP
1516202518,0,22,2,60,120,1,120,120,1,60,120,CENTER
1516202518,2,9,1,120,60,2,60,120,2,120,120,BOTTOM
1516202518,2,4,2,120,120,1,60,120,2,120,60,TOP
1516202518,0,27,1,120,120,1,60,120,2,60,120,TOP
1516202518,1,8,1,60,120,1,120,60,1,120,120,BOTTOM
1516202518,2,16,2,120,120,1,60,120,2,60,120,TOP
1516202518,1,28,2,120,120,1,120,120,1,120,60,CENTER
1516202518,2,24,2,120,120,1,120,60,1,120,120,TOP
1516202518,1,3,1,60,120,2,60,120,1,120,60,TOP
1516202518,1,30,2,120,120,2,120,60,1,120,60,BOTTOM
1516202518,1,33,1,120,120,2,60,120,2,120,60,TOP
1516202518,2,29,2,60,120,1,120,120,2,120,120,BOTTOM
1516202518,2,19,1,120,120,2,60,120,2,120,60,CENTER
1516202518,2,14,2,60,120,2,120,60,1,60,120,CENTER
1516202518,2,31,2,60,120,1,120,60,1,120,120,TOP
1516202518,2,6,1,120,60,1,60,120,2,120,120,BOTTOM
1516202518,1,35,2,120,60,1,60,120,2,120,120,CENTER
1516202518,0,32,2,60,120,2,120,120,2,120,60,CENTER
1516202518,2,26,2,60,120,1,60,120,2,120,60,TOP
1516202518,2,36,2,120,60,1,120,120,2,60,120,TOP
1516202518,1,18,2,120,60,1,120,120,1,120,60,CENTER
1516202518,2,11,1,120,60,1,120,120,2,60,120,BOTTOM
1516202518,2,21,2,60,120,1,60,120,1,120,60,TOP
1516202518,0,17,1,120,60,1,120,120,2,60,120,CENTER
1516202518,2,34,1,120,120,2,60,120,2,120,120,BOTTOM
1516202518,0,2,1,60,120,2,60,120,2,120,60,BOTTOM
1516205493,2,13,1,60,120,2,120,60,2,120,120,BOTTOM
1516205493,1,19,2,120,60,1,120,120,1,120,60,CENTER
1516205493,2,18,2,60,120,1,120,60,1,60,120,CENTER
1516205493,0,21,1,120,120,1,120,60,2,120,120,TOP
1516205493,1,22,1,120,120,1,120,60,2,120,120,TOP
1516205493,0,11,1,60,120,1,120,60,2,120,120,BOTTOM
1516205493,1,7,2,120,60,2,60,120,2,120,120,BOTTOM
1516205493,2,30,2,60,120,2,120,60,2,120,120,BOTTOM
1516205493,2,3,1,120,60,1,120,120,2,120,120,BOTTOM
1516205493,1,17,1,120,60,1,120,120,2,60,120,CENTER
1516205493,1,29,1,120,120,2,60,120,2,120,120,TOP
1516205493,0,31,1,120,120,1,120,60,1,60,120,TOP
1516205493,2,23,1,60,120,2,120,120,2,120,60,CENTER
1516205493,2,28,1,120,60,1,60,120,2,120,60,BOTTOM
1516205493,0,1,2,120,60,1,120,120,2,120,120,CENTER
1516205493,2,33,1,120,60,1,120,120,1,60,120,CENTER
1516205493,1,12,1,120,120,1,60,120,2,120,120,TOP
1516205493,2,35,1,120,60,1,60,120,2,120,120,BOTTOM
1516205493,1,4,2,60,120,1,120,60,1,120,120,BOTTOM
1516205493,1,32,1,60,120,2,120,60,1,120,60,TOP
1516205493,1,14,2,60,120,2,120,120,1,120,60,BOTTOM
1516205493,2,15,2,120,120,1,60,120,2,120,60,TOP
1516205493,1,9,2,120,120,1,120,60,2,60,120,CENTER
1516205493,1,2,1,120,120,2,120,120,2,120,60,TOP
1516205493,2,20,2,120,60,1,120,60,2,120,120,BOTTOM
1516205493,2,10,1,120,60,1,60,120,2,120,60,BOTTOM
1516205493,1,24,2,120,60,2,120,120,2,60,120,CENTER
1516205493,2,25,2,120,60,2,120,120,1,120,60,CENTER
1516205493,1,27,1,120,120,2,120,60,1,120,60,TOP
1516205493,0,16,2,120,120,1,120,60,2,60,120,TOP
1516205493,2,8,1,120,120,1,120,60,2,120,60,CENTER
1516205493,1,34,1,120,120,1,60,120,1,120,60,TOP
1516205493,2,5,1,120,60,2,120,120,2,120,60,CENTER
1516205493,0,36,1,120,120,2,120,60,2,120,120,TOP
1516205493,0,6,2,120,120,1,120,120,2,60,120,TOP
1516205493,0,26,2,120,120,1,120,60,2,120,60,TOP
1516206746,1,36,2,60,120,1,60,120,2,120,60,CENTER
1516206746,2,22,1,120,60,1,60,120,2,120,60,BOTTOM
1516206746,1,8,2,60,120,1,120,120,1,60,120,CENTER
1516206746,1,31,1,120,60,2,60,120,1,60,120,TOP
1516206746,1,11,2,120,60,2,120,120,1,120,60,BOTTOM
1516206746,2,27,1,120,120,2,120,120,2,60,120,CENTER
1516206746,0,25,1,120,60,2,120,120,2,120,60,BOTTOM
1516206746,2,7,1,60,120,2,120,60,1,120,120,CENTER
1516206746,1,13,1,60,120,2,120,60,1,120,60,TOP
1516206746,1,28,2,120,60,2,60,120,1,60,120,BOTTOM
1516206746,2,14,1,120,60,1,60,120,1,120,120,CENTER
1516206746,2,9,1,120,60,2,120,60,1,60,120,CENTER
1516206746,1,1,1,60,120,2,60,120,1,120,120,BOTTOM
1516206746,2,17,1,60,120,2,120,60,2,60,120,BOTTOM
1516206746,1,23,1,120,60,1,120,120,2,120,120,CENTER
1516206746,1,21,1,60,120,2,60,120,2,120,120,TOP
1516206746,1,6,1,120,60,2,60,120,1,60,120,TOP
1516206746,2,32,2,120,120,1,120,120,2,120,60,TOP
1516206746,0,5,2,120,120,2,60,120,2,120,60,BOTTOM
1516206746,1,3,2,60,120,1,120,120,1,60,120,CENTER
1516206746,0,35,1,60,120,1,120,60,2,120,60,BOTTOM
1516206746,1,33,2,120,120,1,120,120,1,60,120,CENTER
1516206746,2,2,2,60,120,1,60,120,2,120,120,BOTTOM
1516206746,2,24,1,120,60,1,120,120,2,60,120,BOTTOM
1516206746,0,10,2,60,120,1,120,60,2,120,60,BOTTOM
1516206746,2,12,2,120,120,1,60,120,1,120,120,TOP
1516206746,2,19,1,120,120,2,120,120,1,120,60,CENTER
1516206746,0,30,2,120,60,1,120,60,2,60,120,TOP
1516206746,1,18,2,120,60,2,60,120,1,60,120,BOTTOM
1516206746,2,29,1,60,120,2,120,60,1,120,120,CENTER
1516206746,1,16,1,120,120,2,120,60,2,120,120,TOP
1516206746,2,4,1,60,120,2,60,120,2,120,60,CENTER
1516206746,1,26,1,120,60,1,60,120,2,120,120,TOP
1516206746,0,20,1,120,60,1,60,120,1,120,120,TOP
1516206746,2,34,1,120,60,1,60,120,2,60,120,BOTTOM
1516206746,0,15,1,60,120,2,60,120,1,120,120,TOP
1516206875,1,17,1,120,60,2,120,120,1,120,120,BOTTOM
1516206875,2,18,2,120,60,1,120,120,1,120,60,CENTER
1516206875,1,22,2,60,120,2,120,120,1,120,120,BOTTOM
1516206875,1,10,2,60,120,2,120,60,2,120,120,CENTER
1516206875,2,8,1,120,60,1,120,120,2,120,60,BOTTOM
1516206875,0,19,2,120,60,1,120,60,1,60,120,TOP
1516206875,1,32,1,60,120,2,60,120,1,120,60,TOP
1516206875,1,5,1,120,60,2,60,120,1,60,120,BOTTOM
1516206875,2,21,1,120,60,2,60,120,2,120,120,CENTER
1516206875,2,28,2,120,120,1,60,120,1,120,60,TOP
1516206875,2,26,2,120,120,1,120,60,1,120,120,TOP
1516206875,2,11,1,60,120,1,120,120,2,60,120,BOTTOM
1516206875,2,13,1,60,120,1,120,60,2,120,120,BOTTOM
1516206875,1,7,2,60,120,1,120,60,2,120,120,CENTER
1516206875,1,20,1,120,120,2,120,120,2,60,120,TOP
1516206875,2,31,1,120,60,1,120,120,2,120,60,CENTER
1516206875,2,1,1,60,120,2,120,120,1,120,60,TOP
1516206875,0,4,1,120,120,2,120,60,2,120,120,CENTER
1516206875,1,35,1,60,120,1,120,60,2,120,120,BOTTOM
1516206875,2,23,2,120,120,1,120,60,2,120,60,BOTTOM
1516206875,2,33,1,120,60,2,120,60,2,120,120,BOTTOM
1516206875,0,14,1,120,120,1,60,120,2,120,60,BOTTOM
1516206875,2,36,2,60,120,1,120,120,2,120,120,CENTER
1516206875,0,24,2,120,120,2,120,60,1,60,120,BOTTOM
1516206875,1,12,2,120,120,1,120,120,1,60,120,CENTER
1516206875,2,3,1,60,120,2,120,60,1,120,60,CENTER
1516206875,1,2,2,60,120,2,120,120,1,120,120,CENTER
1516206875,1,27,2,120,120,1,120,120,2,120,60,CENTER
1516206875,0,9,1,120,120,1,120,60,2,120,60,CENTER
1516206875,2,16,1,60,120,2,120,60,1,120,60,CENTER
1516206875,1,15,2,120,120,2,60,120,1,120,60,TOP
1516206875,0,34,1,120,120,2,120,120,1,60,120,TOP
1516206875,1,25,1,120,120,1,60,120,1,120,60,TOP
1516206875,1,30,2,60,120,1,60,120,2,120,60,TOP
1516206875,0,29,2,120,120,2,120,60,2,60,120,TOP
1516206875,2,6,1,60,120,1,120,60,1,120,120,CENTER
1516206968,0,8,2,60,120,1,60,120,1,120,60,BOTTOM
1516206968,2,10,2,120,60,2,120,120,1,120,60,CENTER
1516206968,1,9,1,120,60,1,60,120,2,60,120,TOP
1516206968,2,25,1,120,60,2,60,120,1,60,120,CENTER
1516206968,0,33,1,120,60,1,60,120,1,120,120,BOTTOM
1516206968,2,20,2,120,60,1,120,120,1,60,120,TOP
1516206968,1,4,2,60,120,2,120,120,1,120,120,BOTTOM
1516206968,0,13,1,120,60,1,120,120,2,60,120,CENTER
1516206968,0,28,1,60,120,2,60,120,1,120,60,TOP
1516206968,1,6,1,120,60,1,60,120,1,120,120,BOTTOM
1516206968,2,15,2,120,60,1,60,120,2,120,120,BOTTOM
1516206968,0,3,2,120,120,1,120,120,1,120,60,CENTER
1516206968,1,34,1,60,120,2,120,120,2,120,60,TOP
1516206968,1,36,2,120,60,1,60,120,1,120,120,BOTTOM
1516206968,1,29,1,120,60,2,120,60,2,60,120,TOP
1516206968,1,26,2,120,120,1,120,120,1,120,60,CENTER
1516206968,0,23,2,120,60,2,120,120,1,60,120,CENTER
1516206968,2,12,2,120,60,2,60,120,1,120,60,TOP
1516206968,1,31,2,120,120,1,120,60,2,60,120,CENTER
1516206968,2,22,2,120,60,1,120,60,1,120,120,TOP
1516206968,2,5,1,60,120,2,120,120,2,60,120,CENTER
1516206968,2,7,2,120,60,1,60,120,1,120,120,TOP
1516206968,2,30,2,60,120,2,120,120,1,120,60,CENTER
1516206968,2,35,2,60,120,2,120,120,1,120,60,CENTER
1516206968,1,21,1,120,120,2,120,60,2,60,120,TOP
1516206968,1,24,1,60,120,1,120,120,2,120,60,CENTER
1516206968,1,19,1,60,120,1,120,120,2,60,120,CENTER
1516206968,2,27,2,60,120,1,120,120,2,120,120,BOTTOM
1516206968,1,11,1,120,120,1,120,60,2,120,60,TOP
1516206968,1,1,1,60,120,2,120,60,1,120,120,BOTTOM
1516206968,1,16,1,60,120,2,120,60,1,120,60,BOTTOM
1516206968,2,32,1,60,120,1,120,60,2,120,120,BOTTOM
1516206968,2,17,1,120,120,1,60,120,2,120,120,BOTTOM
1516206968,0,18,1,120,60,2,120,120,1,120,120,CENTER
1516206968,2,2,1,120,60,2,60,120,1,60,120,CENTER
1516206968,1,14,2,60,120,1,120,60,2,120,60,CENTER
1516208275,2,31,2,120,120,2,60,120,1,60,120,TOP
1516208275,1,28,2,60,120,2,120,120,1,120,120,BOTTOM
1516208275,0,2,2,60,120,2,120,60,1,120,120,CENTER
1516208275,1,3,1,120,120,2,60,120,2,120,120,TOP
1516208275,0,22,2,60,120,1,60,120,2,120,60,BOTTOM
1516208275,2,26,1,120,60,1,120,120,1,60,120,CENTER
1516208275,0,7,2,120,60,2,120,120,1,120,60,CENTER
1516208275,1,20,2,120,60,1,60,120,2,60,120,CENTER
1516208275,2,24,1,60,120,1,120,120,2,120,60,BOTTOM
1516208275,2,16,2,120,60,2,120,120,1,120,120,CENTER
1516208275,1,10,2,120,120,1,120,60,1,120,120,BOTTOM
1516208275,2,36,2,120,60,1,120,60,1,60,120,TOP
1516208275,2,4,1,60,120,1,120,60,2,120,120,BOTTOM
1516208275,1,18,2,120,120,1,120,120,2,60,120,CENTER
1516208275,1,33,1,60,120,2,120,60,2,60,120,TOP
1516208275,2,14,2,120,120,1,120,120,2,60,120,TOP
1516208275,0,17,1,60,120,2,120,60,1,120,60,CENTER
1516208275,2,1,1,120,60,1,60,120,1,120,120,BOTTOM
1516208275,2,21,1,60,120,2,60,120,2,120,60,CENTER
1516208275,2,9,1,120,120,2,120,120,1,120,60,CENTER
1516208275,1,35,2,60,120,2,120,120,1,120,120,BOTTOM
1516208275,1,5,1,120,120,1,120,60,2,60,120,CENTER
1516208275,1,30,2,120,60,1,120,60,1,120,120,BOTTOM
1516208275,1,13,1,120,120,1,60,120,2,120,60,TOP
1516208275,0,12,1,60,120,1,120,120,2,120,120,CENTER
1516208275,1,25,2,60,120,2,120,120,1,120,120,BOTTOM
1516208275,2,11,1,60,120,1,120,120,2,120,120,BOTTOM
1516208275,1,8,1,60,120,2,60,120,1,120,120,BOTTOM
1516208275,2,34,2,60,120,2,120,60,1,120,120,CENTER
1516208275,2,6,2,120,120,1,120,120,2,60,120,TOP
1516208275,1,15,1,120,120,2,120,120,1,120,60,TOP
1516208275,0,27,1,60,120,2,120,60,1,120,120,BOTTOM
1516208275,2,29,1,60,120,1,120,120,1,120,60,CENTER
1516208275,2,19,1,120,120,1,120,60,2,120,60,BOTTOM
1516208275,0,32,2,60,120,1,60,120,1,120,120,BOTTOM
1516208275,1,23,2,60,120,1,120,60,1,120,120,BOTTOM
1516208571,2,33,1,120,120,2,120,120,2,60,120,CENTER
1516208571,2,30,2,120,60,1,120,60,2,120,120,BOTTOM
1516208571,2,5,1,60,120,2,120,60,1,120,120,CENTER
1516208571,1,32,1,60,120,1,120,120,2,60,120,CENTER
1516208571,1,27,2,60,120,1,60,120,2,120,60,CENTER
1516208571,2,20,2,60,120,1,120,60,2,120,120,BOTTOM
1516208571,0,16,1,60,120,1,120,120,1,120,60,CENTER
1516208571,1,29,2,60,120,1,60,120,1,120,120,BOTTOM
1516208571,1,19,2,120,60,1,120,60,1,120,120,BOTTOM
1516208571,1,34,2,60,120,1,120,60,1,60,120,CENTER
1516208571,1,17,2,120,60,1,120,60,2,120,120,CENTER
1516208571,2,23,1,60,120,2,120,120,1,120,60,CENTER
1516208571,1,14,2,120,120,1,120,60,1,60,120,CENTER
1516208571,1,9,2,120,120,1,120,60,2,60,120,CENTER
1516208571,2,25,2,120,120,1,60,120,2,120,60,TOP
1516208571,1,12,1,120,60,1,120,120,2,120,120,CENTER
1516208571,2,28,2,120,120,2,120,60,1,120,60,TOP
1516208571,0,11,2,60,120,1,120,60,1,120,120,BOTTOM
1516208571,2,3,1,120,60,1,120,120,2,60,120,BOTTOM
1516208571,0,21,2,60,120,1,60,120,2,120,120,BOTTOM
1516208571,2,35,2,120,120,2,60,120,2,120,60,TOP
1516208571,0,1,1,60,120,1,120,60,2,60,120,BOTTOM
1516208571,2,18,1,120,120,1,120,60,2,60,120,BOTTOM
1516208571,0,6,2,120,60,2,120,120,1,120,120,BOTTOM
1516208571,2,15,2,120,60,1,60,120,2,60,120,BOTTOM
1516208571,1,7,2,60,120,1,120,60,1,120,120,BOTTOM
1516208571,1,4,2,60,120,1,120,60,1,60,120,BOTTOM
1516208571,1,2,2,60,120,1,60,120,1,120,60,BOTTOM
1516208571,2,10,2,60,120,2,120,60,2,120,120,BOTTOM
1516208571,2,8,2,120,120,1,120,60,2,120,60,TOP
1516208571,0,26,2,120,60,2,60,120,2,120,120,BOTTOM
1516208571,1,24,1,60,120,1,120,60,1,120,120,BOTTOM
1516208571,1,22,2,120,60,1,120,120,2,120,120,CENTER
1516208571,0,36,1,60,120,2,60,120,2,120,60,CENTER
1516208571,2,13,1,120,120,1,60,120,1,120,60,TOP
1516208571,0,31,1,60,120,2,120,120,2,120,60,CENTER
1516209574,2,1,2,60,120,2,120,120,1,120,60,CENTER
1516209574,1,27,1,120,60,2,120,60,2,60,120,TOP
1516209574,1,25,2,120,120,1,120,60,1,60,120,TOP
1516209574,0,14,2,60,120,1,60,120,1,120,60,BOTTOM
1516209574,2,3,1,60,120,1,120,120,1,120,60,CENTER
1516209574,1,22,1,120,60,1,60,120,2,60,120,TOP
1516209574,1,17,2,60,120,1,120,120,2,120,60,CENTER
1516209574,1,32,1,120,120,1,60,120,2,120,120,TOP
1516209574,1,20,2,60,120,1,120,60,2,120,120,BOTTOM
1516209574,2,36,1,120,120,2,120,120,1,60,120,CENTER
1516209574,1,30,1,120,120,2,120,120,1,120,60,TOP
1516209574,2,23,2,120,60,2,120,120,1,120,120,CENTER
1516209574,1,35,2,60,120,1,60,120,1,120,120,BOTTOM
1516209574,0,4,1,120,60,2,60,120,1,60,120,TOP
1516209574,2,26,1,60,120,1,120,60,1,120,120,TOP
1516209574,2,11,1,60,120,2,120,120,2,120,60,TOP
1516209574,1,12,1,120,120,2,120,60,2,120,120,TOP
1516209574,0,19,2,60,120,1,120,120,2,120,120,BOTTOM
1516209574,1,7,2,120,120,2,120,60,2,60,120,TOP
1516209574,0,9,2,120,120,2,60,120,2,120,60,TOP
1516209574,1,15,1,120,120,1,120,60,1,60,120,TOP
1516209574,2,13,1,120,60,2,60,120,2,120,60,BOTTOM
1516209574,0,24,1,60,120,2,60,120,1,120,120,TOP
1516209574,2,8,1,60,120,1,120,120,2,120,120,CENTER
1516209574,2,18,2,120,120,1,120,60,1,60,120,CENTER
1516209574,1,10,1,120,60,2,60,120,1,60,120,TOP
1516209574,2,33,1,120,60,2,60,120,1,120,120,BOTTOM
1516209574,1,5,1,120,60,2,60,120,1,60,120,CENTER
1516209574,2,28,1,120,60,2,60,120,2,120,120,BOTTOM
1516209574,2,6,2,120,120,1,120,120,2,60,120,TOP
1516209574,2,21,2,60,120,1,120,60,1,120,120,TOP
1516209574,2,31,1,120,60,2,120,120,1,120,120,CENTER
1516209574,1,2,1,120,60,2,120,60,1,60,120,BOTTOM
1516209574,0,29,1,120,60,1,60,120,2,60,120,CENTER
1516209574,0,34,1,60,120,1,120,60,2,120,120,CENTER
1516209574,2,16,2,120,60,1,120,120,2,120,120,BOTTOM
1516209686,1,18,1,60,120,1,120,60,2,120,60,CENTER
1516209686,0,27,2,120,60,1,120,120,1,60,120,CENTER
1516209686,1,5,1,120,120,2,60,120,2,120,120,TOP
1516209686,2,31,2,120,120,2,60,120,1,120,60,TOP
1516209686,2,21,1,120,120,1,60,120,2,120,60,BOTTOM
1516209686,2,34,1,120,60,1,120,120,1,60,120,CENTER
1516209686,1,3,2,60,120,1,120,60,1,120,120,BOTTOM
1516209686,2,29,2,60,120,1,60,120,2,120,120,BOTTOM
1516209686,0,2,1,60,120,2,120,60,2,60,120,CENTER
1516209686,0,7,1,120,60,2,120,120,1,60,120,CENTER
1516209686,2,26,1,120,120,1,120,60,2,120,120,BOTTOM
1516209686,1,10,2,60,120,2,120,60,1,120,60,BOTTOM
1516209686,1,8,1,120,120,2,120,60,2,60,120,TOP
1516209686,0,22,2,120,120,2,60,120,1,60,120,TOP
1516209686,2,11,2,120,60,1,120,60,2,120,120,BOTTOM
1516209686,1,23,2,120,60,2,60,120,1,60,120,BOTTOM
1516209686,2,14,2,120,60,1,120,60,1,120,120,TOP
1516209686,0,12,1,120,120,1,120,60,2,120,60,TOP
1516209686,0,32,1,60,120,2,120,120,1,120,120,BOTTOM
1516209686,1,35,2,120,60,2,60,120,1,120,60,BOTTOM
1516209686,1,13,2,120,60,1,60,120,2,60,120,CENTER
1516209686,2,36,1,120,120,1,60,120,1,120,60,TOP
1516209686,2,24,1,120,120,2,60,120,1,120,60,CENTER
1516209686,2,19,1,120,120,1,60,120,2,120,120,BOTTOM
1516209686,2,9,1,120,60,2,120,60,2,120,120,BOTTOM
1516209686,2,1,2,120,120,2,120,60,1,120,120,TOP
1516209686,0,17,1,60,120,2,60,120,2,120,60,CENTER
1516209686,2,4,2,120,120,2,60,120,1,60,120,TOP
1516209686,1,28,2,120,120,1,120,120,1,120,60,CENTER
1516209686,1,30,2,120,60,2,120,120,1,120,60,BOTTOM
1516209686,2,6,2,120,120,2,60,120,1,60,120,TOP
1516209686,2,16,1,120,120,2,60,120,1,60,120,CENTER
1516209686,1,25,2,120,60,1,120,60,2,60,120,CENTER
1516209686,1,15,2,120,120,2,60,120,1,60,120,BOTTOM
1516209686,1,20,2,120,120,1,120,60,2,120,60,TOP
